12902371,Clinical manifestations of sarin nerve gas exposure.,Lee EC,JAMA. 2003 Aug 6;290(5):659-62.,MISSING,"Chemical Warfare Agents/history/*poisoning, Cholinesterase Inhibitors/poisoning, Environmental Exposure/adverse effects, History, 20th Century, Humans, Japan, Poisoning/diagnosis/drug therapy, Sarin/history/*poisoning, Terrorism/history",-1
14622714,Report of three case studies with olanzapine for chronic pain.,"Gorski ED, Willis KC",J Pain. 2003 Apr;4(3):166-8.,"Olanzapine, an atypical antipsychotic, has broad spectrum psychotropic effects, affecting dopamine receptors 1, 2, and 3, 5-hydroxytryptamine 2A, 5-hydroxytryptamine 2C, muscarinic, alpha-adrenergic, alpha-adrenergic, and histamine H-sites. This unique pharmacologic property allows clinicians to use the agent as an adjunct for pain control, particularly when the intensity of the pain is exacerbated by dysregulation of neurotransmitters. Three case studies are presented from a suburban family practice setting in which olanzapine has been successfully used to regulate pain perception in adults with chronic pain.","Analgesics, Non-Narcotic/*therapeutic use, Benzodiazepines, Chronic Disease, Female, Humans, Middle Aged, Pain/*drug therapy, Pirenzepine/*analogs & derivatives/*therapeutic use",-1
8568536,Clonidine in the treatment of spasticity in patients with multiple sclerosis.,"Khan OA, Olek MJ",J Neurol. 1995 Oct;242(10):712-3.,MISSING,"Adult, Clonidine/*therapeutic use, Female, Humans, Male, Multiple Sclerosis/complications/*drug therapy, Muscle Spasticity/*drug therapy/etiology",-1
12735785,Benefits and risks of pharmacological treatments for essential tremor.,"Lyons KE, Pahwa R, Comella CL, Eisa MS, Elble RJ, Fahn S, Jankovic J, Juncos JL, Koller WC, Ondo WG, Sethi KD, Stern MB, Tanner CM, Tintner R, Watts RL",Drug Saf. 2003;26(7):461-81.,"Essential tremor can cause significant functional disability in some patients. The arms are the most common body part affected and cause the most functional disability. The treatment of essential tremor includes medications, surgical options and other forms of therapy. Presently there is no cure for essential tremor nor are there any medications that can slow the progression of tremor. Treatment for essential tremor is recommended if the tremor causes functional disability. If the tremor is disabling only during periods of stress and anxiety, propranolol and benzodiazepines can be used during those periods when the tremor causes functional disability. The currently available medications can improve tremor in approximately 50% of the patients. If the tremor is disabling, treatment should be initiated with either primidone or propranolol. If either primidone or propranolol do not provide adequate control of the tremor, then the medications can be used in combination. If patients experience adverse effects with propranolol, occasionally other beta-adrenoceptor antagonists (such as atenolol or metoprolol) can be used. If primidone and propranolol do not provide adequate control of tremor, occasionally the use of benzodiazepines (such as clonazepam) can provide benefit. Other medications that may be helpful include gabapentin or topiramate. If a patient has disabling head or voice tremor, botulinum toxin injections into the muscles may provide relief from the tremor. Botulinum toxin in the hand muscles for hand tremor can result in bothersome hand weakness and is not widely used. There are other medications that have been tried in essential tremor and have questionable efficacy. These drugs include carbonic anhydrase inhibitors (e.g. methazolamide), phenobarbital, calcium channel antagonists (e.g. nimodipine), isoniazid, clonidine, clozapine and mirtazapine. If the patient still has disabling tremor after medication trials, surgical options are usually considered. Surgical options include thalamotomy and deep brain stimulation of the thalamus. These surgical options provide adequate tremor control in approximately 90% of the patients. Surgical morbidity and mortality for these procedures is low. Deep brain stimulation and thalamotomy have been shown to have comparable efficacy but fewer complications have been reported with deep brain stimulation. In patients undergoing bilateral procedures deep brain stimulation of the thalamus is the procedure of choice to avoid adverse effects seen with bilateral ablative procedures. The use of medication and/or surgery can provide adequate tremor control in the majority of the patients.","Adrenergic Agonists/pharmacology/therapeutic use, Anticonvulsants/pharmacology/*therapeutic use, Clinical Trials as Topic, Electric Stimulation Therapy, Essential Tremor/*drug therapy/physiopathology/surgery, Humans, Neuromuscular Agents/pharmacology/therapeutic use, Primidone/pharmacology/therapeutic use, Risk Assessment",-1
12513106,Lansoprazole: in the management of gastroesophageal reflux disease in children.,Scott LJ,Paediatr Drugs. 2003;5(1):57-61; discussion 62.,"Lansoprazole, a proton pump inhibitor, inactivates the H(+)/K(+)-ATPase pump in parietal cells, thereby suppressing basal and stimulated gastric acid secretion and increasing intragastric pH. After 8-12 weeks' treatment with lansoprazole, all children (n = 27) with esophagitis at baseline were healed (confirmed by endoscopy) and 76% of 62 evaluable children experienced improvements in overall gastroesophageal reflux disease (GERD) symptoms. In this noncomparative trial, 66 children (aged 1-11 years) with GERD with or without esophagitis received oral lansoprazole 15 or 30 mg once daily dependent on their weight. The drug is generally well tolerated in children with GERD. In the largest study, the most common treatment-related adverse events occurring during therapy were constipation and headache.","2-Pyridinylmethylsulfinylbenzimidazoles, Administration, Oral, Anti-Ulcer Agents/adverse effects/pharmacology/*therapeutic use, Child, Child, Preschool, Clinical Trials as Topic, Drug Administration Schedule, Drug Interactions, Gastroesophageal Reflux/*drug therapy, Half-Life, Humans, Infant, Lansoprazole, Omeprazole/adverse effects/analogs & derivatives/pharmacology/*therapeutic use, Proton Pump Inhibitors",-1
12049708,[Consensus report on the diagnosis and treatment of fibromyalgia in Catalonia].,"Collado A, Alijotas J, Benito P, Alegre C, Romera M, Sanudo I, Martin R, Peri JM, Cots JM",Med Clin (Barc). 2002 May 25;118(19):745-9.,MISSING,"Fibromyalgia/classification/*diagnosis/*therapy, Humans, Spain",-1
8865021,Multiple sclerosis: symptomatic treatment.,Thompson AJ,J Neurol. 1996 Aug;243(8):559-65.,"Reports of new therapeutic agents designed to suppress inflammatory processes in multiple sclerosis have excited much interest but, thus far, have had little influence on symptoms, disability and handicap in patients. The clinical application of recent advances in physical, pharmacological and surgical approaches to management will, at least in the medium-term future, therefore offer significantly greater opportunities for improving the quality of life of patients with multiple sclerosis. Here, symptomatic treatment of the whole range of difficulties encountered by patients with multiple sclerosis is reviewed in the context of the multidisciplinary strategy crucial to an optimal outcome.","Body Temperature, Cognition Disorders/etiology/therapy, Deglutition, Extremities/physiopathology, Fatigue, Humans, Intestines/physiopathology, Movement Disorders/etiology/therapy, Multiple Sclerosis/complications/physiopathology/*therapy, Pain Management, Sexual Dysfunction, Physiological/etiology/therapy, Speech, Urinary Bladder/physiopathology, Vision Disorders/etiology/therapy",-1
8881981,Baclofen in the treatment of cerebral palsy.,Albright AL,J Child Neurol. 1996 Mar;11(2):77-83.,"Baclofen, a gamma-aminobutyric acid agonist, acts at the spinal cord level to impede the release of excitatory neurotransmitters that cause spasticity. Oral baclofen improves cerebral spasticity mildly, but its activity is limited because of its poor lipid solubility. Cerebrospinal fluid baclofen levels after intrathecal administration are many times higher than those achieved after oral administration. Continuous intrathecal baclofen infusion has been used to treat cerebral spasticity in two patient groups: in older ambulatory children with inadequate underlying leg strength, and in patients with severe spasticity in both the upper and lower extremities. Responsiveness to intrathecal baclofen is confirmed by test injections before insertion of a programmable subcutaneous pump. Continuous intrathecal baclofen infusion dosages vary from 27 to 800 micrograms/day. Continuous intrathecal baclofen infusion reduces spasticity in the upper and lower extremities, and improves upper extremity function and activities of daily living but has no effect on athetosis in the dosages used to treat spasticity. Complications related to the intrathecal catheter occur in approximately 20% of patients, and infection requiring pump removal occurs in approximately 5%. Preliminary studies indicate that continuous intrathecal baclofen infusion alleviates some forms of generalized dystonia associated with cerebral palsy.","Administration, Oral, Baclofen/administration & dosage/*pharmacology/*therapeutic use, Cerebral Palsy/*complications, Drug Tolerance, Humans, Infusion Pumps/economics, Injections, Spinal, Muscle Relaxants, Central/administration & dosage/*pharmacology/*therapeutic use, Muscle Spasticity/*drug therapy/*etiology/physiopathology, Receptors, GABA-B/drug effects, Spine/drug effects/physiopathology",-1
8881980,The management of cerebral palsy: subjectivity and a conundrum.,Bodensteiner JB,J Child Neurol. 1996 Mar;11(2):75-76.,MISSING,"Baclofen/*therapeutic use, Botulinum Toxins/*therapeutic use, Cerebral Palsy/*complications, Dantrolene/adverse effects/*therapeutic use, Humans, Muscle Relaxants, Central/adverse effects/*therapeutic use, Muscle Spasticity/*drug therapy/*etiology",-1
10194111,Felbamate in refractory partial epilepsy.,"Canger R, Vignoli A, Bonardi R, Guidolin L",Epilepsy Res. 1999 Mar;34(1):43-8.,"This open-label study was performed to evaluate efficacy and safety of Felbamate (FBM) add-on therapy in drug-refractory partial epilepsy. We evaluated 36 patients (12 males) aged 11-68 years (mean 29.8) in which FBM was titrated gradually from 300 mg/day to a mean total maintenance daily dose of 1936 mg. Patients were monitored according to clinical practice and performed regularly laboratory tests. Mean follow-up of FBM therapy was 10 months (range 2-27). In this study, 5% of patients resulted to be seizure-free, 11% showed a seizure reduction more than 75%, 23% decreased their seizure frequency between 50% and 75% (P = 0.0001). The adverse events which were reported more frequently were: nausea, vomiting, anorexia and weight loss. Even if the patients sample is small FBM proves its efficacy in partial epilepsy, showing a relatively well tolerated profile.","Adolescent, Adult, Aged, Anticonvulsants/adverse effects/*therapeutic use, Child, Drug Resistance, Drug Therapy, Combination, Epilepsies, Partial/*drug therapy, Female, Humans, Male, Middle Aged, Phenylcarbamates, Propylene Glycols/adverse effects/*therapeutic use, Treatment Outcome",-1
11854778,Tic douloureux.,Loeser JD,Pain Res Manag. 2001 Fall;6(3):156-65.,"Tic douloureux is an excruciatingly painful condition that primarily affects elderly people. It consists of unilateral electric shock-like facial pains triggered by non-noxious stimulation with clear-cut pain-free intervals. It should be discriminated from all other types of facial pain by the history and physical examination. Primary treatment includes anticonvulsant drugs; if these fail or side effects prevent their use, a surgical procedure is warranted. Almost every patient with tic douloureux can be relieved of his or her pain with anticonvulsant medications or surgery. Stereotactic radiosurgery, percutaneous gangliolysis and suboccipital craniectomy with microvascular decompression are the primary surgical options. The common aspects of tic douloureux and some of the rarer variations are reviewed, and treatment options are presented.","Anticonvulsants/therapeutic use, Diagnosis, Differential, Humans, Nervous System Diseases/complications/drug therapy, *Trigeminal Neuralgia/drug therapy/etiology/physiopathology/surgery",-1
12612615,The effect of noradrenergic drugs on the recovery of walking after spinal cord injury.,"Barbeau H, Norman KE",Spinal Cord. 2003 Mar;41(3):137-43.,"Clonidine, a noradrenergic agonist has been associated with improved walking in both spinal cat and spinal cord injured (SCI) subjects. OBJECTIVES: The objective of this brief review is to compare the effects of clonidine on walking capabilities in SCI subjects with functionally complete and incomplete spinal cord injuries. STUDY DESIGN/METHODS: Both oral administration and intrathecal injection of clonidine were investigated. A motorized treadmill was used and harness support provided in most of the SCI subjects as no walking capabilities could be observed overground. A single subject design was used in these chronic SCI subjects. SETTING: Canada and France. RESULTS: In complete SCI subjects while receiving clonidine, none of the subjects was able to initiate independent stepping. In contrast, the greatest effects were found in SCI subjects with injuries that are incomplete but still severely disabling while minimal effects could be observed in the more functional SCI subjects. These effects on walking are observed in measures of walking speed, and electromyographic and kinematic patterns. Regardless of effects on walking, however, a consistent decrease of the flexor reflex amplitude could be observed in all SCI subjects independent of the severity of the lesion. CONCLUSION: This review demonstrated that clonidine could be a powerful anti-spasmodic drug in addition to improving locomotion in a limited number of SCI subjects. The mechanism, significance and implications of these results will be discussed.","Adrenergic alpha-Agonists/pharmacology/*therapeutic use, Animals, Clonidine/pharmacology/*therapeutic use, Electromyography/methods, Humans, Motor Activity/drug effects/physiology, Norepinephrine/physiology, Spinal Cord Injuries/*drug therapy, Walking/*physiology",-1
11197716,Baclofen infusion for spastic cerebral palsy.,"Steinbok P, O'Donnnell M",Clin Neurosurg. 2000;47:440-57.,MISSING,"Baclofen/*administration & dosage, Cerebral Palsy/*drug therapy, Child, Humans, Infusion Pumps, Implantable, Injections, Spinal, Muscle Relaxants, Central/*administration & dosage",-1
11900259,Effects of functional electrical stimulation training for six months on body composition and spasticity in motor complete tetraplegic spinal cord-injured individuals.,"Skold C, Lonn L, Harms-Ringdahl K, Hultling C, Levi R, Nash M, Seiger A",J Rehabil Med. 2002 Jan;34(1):25-32.,"The effect of functional electrical stimulation (FES) training on body composition, assessed by computed tomography, and the effect of spasticity, assessed by both objective and subjective measures, are evaluated. Fifteen motor-complete spinal-cord-injured men participated in the study. Eight of the 15 subjects undertook FES cycling 3 times weekly for 6 months. Whole body computed tomography scans evaluated changes in body composition. Simultaneous Modified Ashworth Scale and electromyography (EMG) measurements, resistive torque (Kin-Com) and EMG measurements, and self-ratings with Visual Analogue Scale during four consecutive days were used to evaluate changes in spasticity. Lower extremity muscle volume increased by an average of 1300 cm3 (p < 0.001) in the training group compared to the control group, who experienced no change. Otherwise no changes in body composition were seen. Significant correlations (Spearman) were found between individual EMG activity recordings and movement-provoked Modified Ashworth Scale ratings in 26% of the test situations, irrespective of group and time. The objective and subjective evaluation of movement-provoked passive (viscoelastic) and active (spasticity-related) resistance remained unchanged.","Adult, *Body Composition, *Electric Stimulation Therapy, Electromyography, Humans, Linear Models, Male, Middle Aged, Muscle Spasticity/physiopathology/*rehabilitation, Quadriplegia/physiopathology/*rehabilitation, Statistics, Nonparametric, Tomography, X-Ray Computed, Torque, Treatment Outcome",-1
14550704,Echinocandin antifungal drugs.,Denning DW,Lancet. 2003 Oct 4;362(9390):1142-51.,"The echinocandins are large lipopeptide molecules that are inhibitors of beta-(1,3)-glucan synthesis, an action that damages fungal cell walls. In vitro and in vivo, the echinocandins are rapidly fungicidal against most Candida spp and fungistatic against Aspergillus spp. They are not active at clinically relevant concentrations against Zygomycetes, Cryptococcus neoformans, or Fusarium spp. No drug target is present in mammalian cells. The first of the class to be licensed was caspofungin, for refractory invasive aspergillosis (about 40% response rate) and the second was micafungin. Adverse events are generally mild, including (for caspofungin) local phlebitis, fever, abnormal liver function tests, and mild haemolysis. Poor absorption after oral administration limits use to the intravenous route. Dosing is once daily and drug interactions are few. The echinocandins are widely distributed in the body, and are metabolised by the liver. Results of studies of caspofungin in candidaemia and invasive candidiasis suggest equivalent efficacy to amphotericin B, with substantially fewer toxic effects. Absence of antagonism in combination with other antifungal drugs suggests that combination antifungal therapy could become a general feature of the echinocandins, particularly for invasive aspergillosis.","Amphotericin B/therapeutic use, Antifungal Agents/adverse effects/*therapeutic use, Aspergillosis/*drug therapy, Candidiasis/*drug therapy, Clinical Trials as Topic, Echinocandins, *Fungal Proteins, Humans, Lipopeptides, Lipoproteins/therapeutic use, Peptides/therapeutic use, Peptides, Cyclic/therapeutic use, Treatment Outcome",-1
10999675,Chronic cluster headache responding to gabapentin: a case report.,Ahmed F,Cephalalgia. 2000 May;20(4):252-3.,MISSING,"Acetates/*therapeutic use, Adult, *Amines, Analgesics/*therapeutic use, Cluster Headache/*drug therapy, *Cyclohexanecarboxylic Acids, Drug Administration Schedule, Humans, Male, *gamma-Aminobutyric Acid",-1
12479667,Quetiapine in the treatment of rapid cycling bipolar disorder.,"Vieta E, Parramon G, Padrell E, Nieto E, Martinez-Aran A, Corbella B, Colom F, Reinares M, Goikolea JM, Torrent C",Bipolar Disord. 2002 Oct;4(5):335-40.,"INTRODUCTION: This prospective open-label study assessed the impact of add-on quetiapine in the treatment of rapid cycling bipolar patients. METHODS: Fourteen rapid cycling bipolar patients were treated with quetiapine, which was added to their ongoing medication regimen for 112 +/- 33 days. At the beginning of the study, five were manic, three were in a mixed state, three were depressed, two hypomanic and one was euthymic. Patients were assessed prospectively with a modified version of the Clinical Global Impression Scale for Bipolars (CGI-BP), the Young Scale for mania (YMRS) and the Hamilton Scale for Depression (HDRS). RESULTS: A significant reduction of the following scale scores was observed: a 1.8 point reduction for the general CGI-BP (p = 0.013), a -1.3 point for the mania subscale (p = 0.016), a -1.01 point for the YMRS (p = 0.025). Improvement in depressive symptoms was not significant, neither in the CGI-BP (-1 point, p = 0.074) nor in the HDRS (-5.2 points, p = NS). The most common side-effect was sedation (n = 6, 43%). Doses of quetiapine were significantly reduced by the end of the study (443 +/- 235 mg/day versus 268 +/- 190 mg/day, p = 0.008) and they also differed according to the initial episode to be treated (720 +/- 84 mg/day for mania, and 183 +/- 29 mg/day for depression, p = 0.023). CONCLUSIONS: Quetiapine could possibly be an effective treatment for rapid cycling bipolar patients. Adequate doses for acute episodes could significantly differ according to the episode polarity and the length of treatment.","Activity Cycles/*physiology, Adult, Antipsychotic Agents/administration & dosage/*therapeutic use, Bipolar Disorder/diagnosis/*drug therapy, Dibenzothiazepines/administration & dosage/*therapeutic use, Dose-Response Relationship, Drug, Drug Therapy, Combination, Drug Tolerance, Female, Follow-Up Studies, Humans, Male, Middle Aged, Prospective Studies, Questionnaires",-1
14533142,Milnacipran for the treatment of chronic pain.,"Kamata M, Naito S, Takahashi H, Higuchi H",Hum Psychopharmacol. 2003 Oct;18(7):575-6.,MISSING,"Adrenergic Uptake Inhibitors/therapeutic use, Aged, Antidepressive Agents, Tricyclic/*therapeutic use, Chronic Disease, Cyclopropanes/*therapeutic use, Female, Glossalgia/*drug therapy, Humans, Serotonin Uptake Inhibitors/therapeutic use, Treatment Outcome",-1
7909601,A case of narcotic bowel syndrome successfully treated with clonidine.,"Wong V, Sobala G, Losowsky M",Postgrad Med J. 1994 Feb;70(820):138-40.,"Patients with chronic abdominal pain without an organic basis present a difficult management problem. Some of these patients may be prescribed opiates initially which may result in requiring progressively higher doses for pain relief. In this clinical setting, the suspicion of narcotic bowel syndrome should be borne in mind. With appropriate treatment and counselling, further invasive investigations including laparotomy may be avoided and resolution of symptoms can be achieved with clonidine. This case report demonstrates such a typical clinical scenario and discusses the possible aetiology and pathophysiology of narcotic bowel syndrome as well as the role of clonidine in controlling opiate withdrawal symptoms.","Abdominal Pain/*chemically induced, Adult, Analgesics, Opioid/*adverse effects, Chronic Disease, Clonidine/*therapeutic use, Female, Humans, Substance Withdrawal Syndrome/*drug therapy, Syndrome",-1
12000201,Third generation anticonvulsants in bipolar disorder: a review of efficacy and summary of clinical recommendations.,"Yatham LN, Kusumakar V, Calabrese JR, Rao R, Scarrow G, Kroeker G",J Clin Psychiatry. 2002 Apr;63(4):275-83.,"BACKGROUND: To review the literature on efficacy of third generation anticonvulsants for treatment of bipolar disorder and provide clinical recommendations. METHOD: Open and controlled studies, case reports, and case series on the efficacy of lamotrigine, gabapentin, topiramate, tiagabine, and zonisamide were located through electronic searches of several databases, by manual search of proceedings of international meetings, and through contacting authors of recent reports. RESULTS: Lamotrigine is the best studied anticonvulsant and has efficacy in acute bipolar depression and in longer term treatment of bipolar depression as well as rapid-cycling bipolar II disorder but not in acute mania. Open reports suggest usefulness of gabapentin as an adjunct in bipolar disorder, but double-blind trials failed to confirm efficacy in acute mania and treatment-resistant rapid-cycling bipolar disorder. Topiramate is reported to be effective in acute mania and rapid-cycling bipolar disorder in several open studies, but methodological problems in a double-blind study led to a failed study in acute mania. However, topiramate may lead to weight loss in some patients. Zonisamide deserves further investigation, but tiagabine does not appear to be useful in acute mania. CONCLUSION: Lamotrigine clearly fills an unmet need in treating bipolar depression and rapid-cycling bipolar disorder. Other third generation anticonvulsants with the exception of tiagabine offer promise but require confirmation of their efficacy from double-blind studies.","Acetates/therapeutic use, *Amines, Anticonvulsants/*therapeutic use, Bipolar Disorder/*drug therapy/prevention & control/psychology, *Cyclohexanecarboxylic Acids, Double-Blind Method, Fructose/analogs & derivatives/therapeutic use, Humans, Isoxazoles/therapeutic use, Nipecotic Acids/therapeutic use, Placebos, Treatment Outcome, Triazines/therapeutic use, *gamma-Aminobutyric Acid",-1
7746750,Treatment of acquired muscle spasticity using phenol peripheral nerve blocks.,"Botte MJ, Abrams RA, Bodine-Fowler SC",Orthopedics. 1995 Feb;18(2):151-9.,"The use of phenol motor nerve blocks is advantageous in the early period of acquired spasticity (ie, that occurring following traumatic brain injury or incomplete spinal cord injury), when increased muscle tone is often the most severe. Because acquired spasticity is dynamic and usually improves slowly, a temporary treatment method used to ameliorate increased muscle tone is desirable. Phenol nerve infiltration provides a temporary motor nerve block that lasts for weeks or months. It allows passive limb mobilization in a comprehensive rehabilitation program that attempts to prevent fixed soft tissue contractures. Permanent or irreversible methods such as operative tendon lengthening, muscle release or recession, or neurectomy are usually best delayed until the spasticity has become static, when the need for surgical correction becomes more firmly indicated, and outcomes of operative intervention are more predictable. Although phenol nerve blocks were initially administered at the spinal cord level to control spasticity, the potential side effects have caused a loss of popularity of this method of administration. The safer and more common use of phenol infiltration at the peripheral nerve level is now more accepted for brain injury and spinal cord injury patients. This report reviews the indications, current concepts, and development of the different methods used to administer phenol nerve blocks. Comparisons to other methods to control spasticity are discussed.","Animals, *Autonomic Nerve Block/instrumentation/methods, Brain Injuries/complications/rehabilitation, Contracture/etiology/*prevention & control, Humans, Muscle Spasticity/etiology/*therapy, Neural Conduction/drug effects, Phenol, *Phenols, Spinal Cord Injuries/complications/rehabilitation",-1
12350382,Progress report on new antiepileptic drugs: a summary of the Sixth Eilat Conference (EILAT VI).,"Bialer M, Johannessen SI, Kupferberg HJ, Levy RH, Loiseau P, Perucca E",Epilepsy Res. 2002 Sep;51(1-2):31-71.,"The Sixth Eilat Conference on New Antiepileptic Drugs (AEDs) took place in Taormina, Sicily, Italy from 7th to 11th April, 2002. Basic scientists, clinical pharmacologists and neurologists from 27 countries attended the conference, whose main themes included dose-response relationships with conventional and recent AEDs, teratogenic effects of conventional and recent AEDs, update on clinical implications of AED metabolism, prevention of epileptogesis, and seizure aggravation by AEDs. According to tradition, the central part of the conference was devoted to a review of AEDs in development, as well to updates on AEDs, which have been marketed in recent years. This article summarizes the information presented on drugs in preclinical and clinical development, including carabersat (SB-204269), CGX-1007 (Conantokin-G), pregabalin, retigabine (D-23129), safinamide, SPD421 (DP-VPA), SPM 927, talampanel and valrocemide (TV 1901). Updates on fosphenytoin, gabapentin, lamotrigine, levetiracetam, oxcarbazepine, tiagabine, topiramate, vigabatrin, zonisamide, new formulations of valproic acid, and the antiepileptic vagal stimulator device are also presented.","Animals, Anticonvulsants/*therapeutic use, Clinical Trials as Topic, Epilepsy/*drug therapy, Humans, *Program Development, Technology, Pharmaceutical",-1
11991094,Botulinum toxin in the management of spasticity in adults.,"Turner-Stokes L, Ward A",Clin Med. 2002 Mar-Apr;2(2):128-30.,"Botulinum toxin (BTX) is a powerful neurotoxin which blocks cholinergic transmission at the neuromuscular junction. Judiciously applied, it can reduce local muscle overactivity while maintaining the strength in other muscles. To date BTX has not been licensed for use in spasticity in the UK and the literature pertaining to clinical practice is still relatively scant. However, controlled trials have provided evidence of the effectiveness of BTX both in reducing spasticity itself and in achieving functional gain. The guidance given here to clinicians involved in the management of spasticity covers the types of patient suitable for treatment using BTX, the appropriate dosage, and the necessary follow-up procedures and documentation.","Anti-Dyskinesia Agents/administration & dosage/*therapeutic use, Botulinum Toxins/administration & dosage/economics/*therapeutic use, Humans, Muscle Spasticity/*drug therapy/etiology, Neuromuscular Diseases/complications/*drug therapy, Practice Guidelines as Topic",-1
11604563,Drug-associated thrombotic thrombocytopenic purpura-hemolytic uremic syndrome.,"Medina PJ, Sipols JM, George JN",Curr Opin Hematol. 2001 Sep;8(5):286-93.,"Thrombotic thrombocytopenic purpura-hemolytic uremic syndrome (TTP-HUS) is an inclusive term describing diverse syndromes of multiple etiologies with the common features of thrombocytopenia and microangiopathic hemolytic anemia. Other organ involvement, including renal failure, neurologic abnormalities, and gastrointestinal symptoms, is common. Adverse reactions to drugs increasingly are reported as a potential cause of TTP-HUS. More than 50 drugs and other substances have been associated with the development of TTP-HUS, but many case reports are difficult to interpret because there is uncertainty regarding the diagnosis of TTP-HUS and because there is uncertainty regarding the relation of drug exposure to the onset of TTP-HUS. A systematic analysis of reports of drug-associated TTP-HUS will be required to better understand the strength of clinical evidence linking drugs to the etiology of TTP-HUS. In this review, five drugs that have been the subject of the most and the most recent reports of drug-associated TTP-HUS are discussed: mitomycin C, cyclosporine, quinine, ticlopidine, and clopidogrel. The clinical features of TTP-HUS associated with these drugs are different, suggesting two principal mechanisms by which drugs may cause TTP-HUS: dose-related toxicity (mitomycin C, cyclosporine), and immune-mediated reaction (quinine, ticlopidine, clopidogrel). The role of plasma exchange is uncertain, but this treatment is appropriate because of the high mortality and morbidity of drug-associated TTP-HUS. Recognition of a drug-associated etiology in a patient with TTP-HUS is critical to avoid re-exposure and recurrent illness.","Antibiotics, Antineoplastic/adverse effects, Cyclosporine/adverse effects, Hemolytic-Uremic Syndrome/*chemically induced/diagnosis, Humans, Immunosuppressive Agents/adverse effects, Mitomycin/adverse effects, Muscle Relaxants, Central/adverse effects, Platelet Aggregation Inhibitors/adverse effects, Quinine/adverse effects, Ticlopidine/adverse effects/*analogs & derivatives",-1
12975304,Cavernous sinus syndrome and headache due to bilateral carotid artery aneurysms.,"Atri A, Sheen V",Arch Neurol. 2003 Sep;60(9):1327-8.,MISSING,"Aged, Aged, 80 and over, Carotid Artery Diseases/*complications, Cavernous Sinus Thrombosis/*pathology, Fatal Outcome, Female, *Functional Laterality, Headache/*etiology, Humans, Intracranial Aneurysm/*complications, Magnetic Resonance Angiography",-1
7758556,"The effects of the GABA agonist, baclofen, on sleep and breathing.","Finnimore AJ, Roebuck M, Sajkov D, McEvoy RD",Eur Respir J. 1995 Feb;8(2):230-4.,"The gamma aminobutyric acid (GABA)-B agonist, baclofen, is a centrally-acting, anti-spasmodic agent and muscle relaxant used in spinal cord lesions, multiple sclerosis and other neurological disorders. In a previous pilot study of quadriplegic patients, 75% of whom were treated with baclofen, we found a high prevalence of sleep-disordered breathing. Because of the depressant effects of GABA on the central nervous system, we hypothesized that baclofen might aggravate sleep-disordered breathing in susceptible individuals by depressing central ventilatory drive, increasing upper airway obstruction and/or increasing the arousal threshold to apnoea. We therefore conducted a double-blind, placebo-controlled, cross-over study of baclofen 25 mg, administered before sleep in 10 snorers with mild sleep-disordered breathing (respiratory disturbance index < 30 events per sleep hour). Each subject underwent two standard polysomnographic assessments, one week apart. Total sleep time was significantly prolonged by baclofen (placebo 356 +/- 9.9 SEM min; baclofen 386 +/- 9.9 min). Both nonrapid eye movement(REM) and REM sleep duration were increased (nonREM: placebo 295 +/- 6.8 min; baclofen 311 +/- 8.9 min; REM: placebo 61 +/- 7.5 min; baclofen 76 +/- 9.0 min). Time spent awake after sleep onset was reduced after baclofen (placebo 71 +/- 10.3 min; baclofen 51 +/- 9.7 min). There was a slight reduction in mean overnight oxygen saturation (placebo 95.2 +/- 0.5%; baclofen 94.4 +/- 0.7%). The frequency of apnoeas plus hypopnoeas (respiratory disturbance index (RDI)) did not change significantly (placebo 9 +/- 1.8 events.h-1; baclofen 13 +/- 3.4 events.h-1).(ABSTRACT TRUNCATED AT 250 WORDS)","Baclofen/adverse effects/*pharmacology, Cross-Over Studies, Double-Blind Method, Female, Humans, Male, Middle Aged, Polysomnography, Respiration/*drug effects, Sleep/*drug effects, Sleep Apnea Syndromes/*physiopathology, Snoring/*physiopathology",-1
14580044,Spinal cord injury and use of botulinum toxin in reducing spasticity.,"Fried GW, Fried KM",Phys Med Rehabil Clin N Am. 2003 Nov;14(4):901-10.,"Spasticity is commonly seen after spinal cord injury, and a large percentage of patients with spinal cord injury will need treatment to control it. Although oral medications do a fair job of controlling spasticity in most patients, some patients will need additional forms of treatment. In many cases, oral medications alone do not adequately control spasticity or the patient cannot tolerate the side effects. In these instances, botulinum toxin may help control the spasticity for approximately 3 months after injection. The amount of botulinum toxin and the injection sites can be tailored to meet individual patient needs. Botulinum toxins can reduce spasticity, improve function, and reduce the amount of needed assistance.","Anti-Dyskinesia Agents/*therapeutic use, Botulinum Toxins/*therapeutic use, Humans, Muscle Spasticity/*drug therapy/etiology, Spinal Cord Injuries/complications/*drug therapy/surgery",-1
